"","X","id","menina","branco","cidade_id","escola_id","prof_id","name_muni","pib","prof_nome","prof_exp","inf","trtGrp","sala_pequena","sala_professor_integral","nota"
"485",485,485,0,0,11,"Jurema_1",17,"Jurema",2736.02521851292,"Judas da Luz",15.0209166187839,8.06832217997777,1,0,0,24.1982540181987
"486",486,486,0,1,5,"Caracol_1",97,"Caracol",3785.55929827932,"Adónias Melo",12.832083075327,1.72171104969468,2,1,0,63.6698827680108
"487",487,487,1,0,6,"Coronel José Dias_4",110,"Coronel José Dias",3999.82445163763,"Aldo Araújo",7.99981365137184,3.7293486817235,1,0,0,32.8291480169012
"488",488,488,1,1,16,"Tamboril Do Piauí_2",59,"Tamboril Do Piauí",4790.74232599722,"Roselei Oliveira",17.4591844353792,5.85686704600383,3,0,1,47.9259897334738
"489",489,489,1,0,5,"Caracol_3",100,"Caracol",3785.55929827932,"Celso Aragão",9.07761273174509,5.81761028065809,3,0,1,48.6656424851093
"490",490,490,0,0,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,3,0,1,49.958187629653
"491",491,491,1,1,1,"Anísio De Abreu_4",7,"Anísio De Abreu",3732.89859734518,"Zenira Castro",17.356765024678,5.23468134668299,1,0,0,42.4404853716853
"492",492,492,1,0,16,"Tamboril Do Piauí_3",61,"Tamboril Do Piauí",4790.74232599722,"Cid Martins",24.5073555698728,6.24021833784871,3,0,1,51.6293909933137
"493",493,493,0,0,1,"Anísio De Abreu_2",4,"Anísio De Abreu",3732.89859734518,"Orestes Almeida",10.7226484829027,6.10256133803298,3,0,1,66.5970704369113
"494",494,494,1,1,12,"Pajeú Do Piauí_4",31,"Pajeú Do Piauí",3905.61081179791,"Nicol Moraes",15.6370915245334,3.66021920480037,1,0,0,67.6199434617464
"495",495,495,0,1,9,"Fartura Do Piauí_4",134,"Fartura Do Piauí",4776.25290722364,"Jacira da Luz",21.0770768762954,7.04881362834772,1,0,0,71.69850257921
"496",496,496,1,0,1,"Anísio De Abreu_1",2,"Anísio De Abreu",3732.89859734518,"Pitágoras Aragão",18.571854286462,6.65894605774353,2,1,0,73.5530764614171
"497",497,497,1,1,1,"Anísio De Abreu_1",1,"Anísio De Abreu",3732.89859734518,"Amélia Fogaça",15.7970665669098,6.65894605774353,3,0,1,54.3264974981348
"498",498,498,1,0,17,"Várzea Branca_3",69,"Várzea Branca",5149.20657941617,"Denis Oliveira",12.8308723152425,8.56625305223999,2,1,0,68.3546372978472
"499",499,499,0,1,16,"Tamboril Do Piauí_1",57,"Tamboril Do Piauí",4790.74232599722,"Rosimere Pereira",15.4425008505274,4.21458534344643,3,0,1,54.7972573531704
"500",500,500,1,1,13,"São Braz Do Piauí_3",38,"São Braz Do Piauí",3937.90914067858,"Marcela Campos",20.1083981500238,4.81469205380835,1,0,0,64.697914901338
"501",501,501,1,1,4,"Canto Do Buriti_4",94,"Canto Do Buriti",4236.55979260193,"Teodomiro Moreira",28.3224673547978,3.1287559622999,2,1,0,82.1343070235342
"502",502,502,1,0,3,"Brejo Do Piauí_4",86,"Brejo Do Piauí",3422.31586763709,"Junilvana Lima",9.21110629839347,6.16904372214133,1,0,0,50.2826211424226
"503",503,503,1,1,12,"Pajeú Do Piauí_3",30,"Pajeú Do Piauí",3905.61081179791,"Falco Melo",9.52770619375987,1.93848008258541,1,0,0,57.6220803824186
"504",504,504,1,0,16,"Tamboril Do Piauí_4",63,"Tamboril Do Piauí",4790.74232599722,"Iolene Peixoto",8.44463974365809,4.62526456794013,3,0,1,52.2230618115458
"505",505,505,1,1,13,"São Braz Do Piauí_3",37,"São Braz Do Piauí",3937.90914067858,"Aurelino das Neves",17.9500866231975,4.81469205380835,1,0,0,44.756506762608
"506",506,506,0,1,15,"São Raimundo Nonato_3",54,"São Raimundo Nonato",5793.1325150633,"Eufrásio Ribeiro",22.4097591517827,7.3558175311566,3,0,1,88.0999891708199
"507",507,507,0,0,1,"Anísio De Abreu_3",6,"Anísio De Abreu",3732.89859734518,"Ferrer Farias",12.9344655500163,2.16808499275934,1,0,0,41.1027394810783
"508",508,508,0,0,13,"São Braz Do Piauí_4",39,"São Braz Do Piauí",3937.90914067858,"Samuel Pires",17.1966427119187,2.42774477647433,1,0,0,34.9319577811487
"509",509,509,1,1,6,"Coronel José Dias_3",108,"Coronel José Dias",3999.82445163763,"Uirá de Souza",20.6737420904829,6.84518696185051,3,0,1,59.2112911250132
"510",510,510,0,1,12,"Pajeú Do Piauí_2",28,"Pajeú Do Piauí",3905.61081179791,"Dioclécia Ramos",12.5623620734289,1.52640838862332,1,0,0,44.5928959434855
"511",511,511,0,0,4,"Canto Do Buriti_2",91,"Canto Do Buriti",4236.55979260193,"Soraia Rodrigues",15.4236789332356,8.48047378158709,1,0,0,40.2817290169451
"512",512,512,0,1,14,"São Lourenço Do Piauí_1",41,"São Lourenço Do Piauí",4633.46923739916,"Eliseu da Cunha",10.0931249521493,2.85075163420226,2,1,0,58.3933524784124
"513",513,513,1,0,14,"São Lourenço Do Piauí_3",46,"São Lourenço Do Piauí",4633.46923739916,"Vitorino da Luz",18.0311831356148,6.31052772889975,1,0,0,62.7460817334189
"514",514,514,1,0,11,"Jurema_3",22,"Jurema",2736.02521851292,"Lutero Fernandes",16.1002196103384,3.08827241110571,3,0,1,73.0709160495244
"515",515,515,0,1,4,"Canto Do Buriti_2",91,"Canto Do Buriti",4236.55979260193,"Soraia Rodrigues",15.4236789332356,8.48047378158709,3,0,1,49.0030189860947
"516",516,516,0,0,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,3,0,1,42.5056021056453
"517",517,517,0,0,6,"Coronel José Dias_4",111,"Coronel José Dias",3999.82445163763,"Juliano Mendes",1.9034575666293,3.7293486817235,2,1,0,71.5758902986184
"518",518,518,1,0,14,"São Lourenço Do Piauí_2",44,"São Lourenço Do Piauí",4633.46923739916,"Dália Oliveira",8.8767857472445,6.5933949696698,2,1,0,74.0422556342274
"519",519,519,1,1,15,"São Raimundo Nonato_1",50,"São Raimundo Nonato",5793.1325150633,"Universina Rocha",19.7730268111077,6.07094049574356,1,0,0,58.1947429799463
"520",520,520,1,0,4,"Canto Do Buriti_4",94,"Canto Do Buriti",4236.55979260193,"Teodomiro Moreira",28.3224673547978,3.1287559622999,2,1,0,63.3044606648509
"521",521,521,1,1,3,"Brejo Do Piauí_4",87,"Brejo Do Piauí",3422.31586763709,"Jader Nunes",16.4297140783403,6.16904372214133,2,1,0,69.3157845590975
"522",522,522,1,1,1,"Anísio De Abreu_2",3,"Anísio De Abreu",3732.89859734518,"Felisberto da Costa",15.6474668624735,6.10256133803298,2,1,0,60.605994212362
"523",523,523,1,1,16,"Tamboril Do Piauí_1",56,"Tamboril Do Piauí",4790.74232599722,"Clareana Rodrigues",21.4694844995227,4.21458534344643,1,0,0,39.6133956785123
"524",524,524,0,1,1,"Anísio De Abreu_4",7,"Anísio De Abreu",3732.89859734518,"Zenira Castro",17.356765024678,5.23468134668299,2,1,0,75.8404604533939
"525",525,525,1,0,17,"Várzea Branca_2",67,"Várzea Branca",5149.20657941617,"Charbel Silveira",13.7059105444635,5.13032284431646,3,0,1,63.7521243922159
"526",526,526,0,1,11,"Jurema_4",24,"Jurema",2736.02521851292,"Cauani Caldeira",13.9911725928001,5.44270892261543,2,1,0,77.5376409538024
"527",527,527,0,0,6,"Coronel José Dias_4",111,"Coronel José Dias",3999.82445163763,"Juliano Mendes",1.9034575666293,3.7293486817235,1,0,0,43.6117076929215
"528",528,528,0,1,17,"Várzea Branca_2",67,"Várzea Branca",5149.20657941617,"Charbel Silveira",13.7059105444635,5.13032284431646,3,0,1,89.6368715571498
"529",529,529,0,0,12,"Pajeú Do Piauí_2",27,"Pajeú Do Piauí",3905.61081179791,"Igor Rocha",17.5509569822857,1.52640838862332,1,0,0,44.3229432272866
"530",530,530,1,1,3,"Brejo Do Piauí_3",84,"Brejo Do Piauí",3422.31586763709,"Everalda da Conceição",8.0770594291796,5.90653672949772,3,0,1,65.2687130056716
"531",531,531,0,1,7,"Dirceu Arcoverde_1",113,"Dirceu Arcoverde",5229.34802253056,"Estéfani da Paz",9.98113322070371,7.99711333599123,2,1,0,87.1703599889845
"532",532,532,0,1,4,"Canto Do Buriti_4",95,"Canto Do Buriti",4236.55979260193,"Santelmo da Mota",12.0816431033349,3.1287559622999,2,1,0,73.6764470749207
"533",533,533,1,1,15,"São Raimundo Nonato_3",53,"São Raimundo Nonato",5793.1325150633,"Charlene Cavalcanti",11.3787027639624,7.3558175311566,3,0,1,82.6325040780557
"534",534,534,1,1,1,"Anísio De Abreu_4",8,"Anísio De Abreu",3732.89859734518,"Leidemere Pinto",17.6868228932002,5.23468134668299,2,1,0,70.0873011315045
"535",535,535,1,1,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,2,1,0,85.583280615413
"536",536,536,0,1,6,"Coronel José Dias_3",108,"Coronel José Dias",3999.82445163763,"Uirá de Souza",20.6737420904829,6.84518696185051,2,1,0,83.5360636987422
"537",537,537,1,0,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,2,1,0,63.5551131408324
"538",538,538,1,0,3,"Brejo Do Piauí_4",87,"Brejo Do Piauí",3422.31586763709,"Jader Nunes",16.4297140783403,6.16904372214133,2,1,0,75.6424279675782
"539",539,539,0,1,8,"Dom Inocêncio_3",125,"Dom Inocêncio",4110.47192881985,"Cristofe das Neves",13.478364802098,5.39694677603193,3,0,1,53.8100325631289
"540",540,540,1,1,9,"Fartura Do Piauí_4",134,"Fartura Do Piauí",4776.25290722364,"Jacira da Luz",21.0770768762954,7.04881362834772,1,0,0,58.9711349205898
"541",541,541,1,0,7,"Dirceu Arcoverde_3",116,"Dirceu Arcoverde",5229.34802253056,"Samira Moraes",20.4839634871415,4.30250034481812,1,0,0,51.532259351527
"542",542,542,1,0,3,"Brejo Do Piauí_3",85,"Brejo Do Piauí",3422.31586763709,"Lucélia Moura",19.9996340621498,5.90653672949772,2,1,0,74.5797873641888
"543",543,543,1,1,11,"Jurema_3",22,"Jurema",2736.02521851292,"Lutero Fernandes",16.1002196103384,3.08827241110571,2,1,0,82.7144189586355
"544",544,544,1,1,6,"Coronel José Dias_1",105,"Coronel José Dias",3999.82445163763,"Antonino Dias",9.08330224296365,3.15495059127743,2,1,0,75.4635054426183
"545",545,545,1,0,14,"São Lourenço Do Piauí_3",46,"São Lourenço Do Piauí",4633.46923739916,"Vitorino da Luz",18.0311831356148,6.31052772889975,1,0,0,31.5071575335543
"546",546,546,0,1,12,"Pajeú Do Piauí_3",30,"Pajeú Do Piauí",3905.61081179791,"Falco Melo",9.52770619375987,1.93848008258541,1,0,0,30.1623516696552
"547",547,547,0,1,13,"São Braz Do Piauí_1",33,"São Braz Do Piauí",3937.90914067858,"Zuleica Barbosa",13.9868448852501,3.51917686924285,1,0,0,70.5473119289656
"548",548,548,1,1,5,"Caracol_1",96,"Caracol",3785.55929827932,"Luciane Barbosa",14.4444276240859,1.72171104969468,2,1,0,93.8474934155081
"549",549,549,1,1,11,"Jurema_2",20,"Jurema",2736.02521851292,"Zelaci Pereira",14.5253106958483,3.44993278272548,1,0,0,51.434592634188
"550",550,550,1,0,10,"Guaribas_3",13,"Guaribas",4178.51090409028,"Marilde Moraes",11.7895275862946,5.0149735580078,1,0,0,62.9837706459199
"551",551,551,0,1,7,"Dirceu Arcoverde_3",116,"Dirceu Arcoverde",5229.34802253056,"Samira Moraes",20.4839634871415,4.30250034481812,1,0,0,44.2445957597421
"552",552,552,0,0,4,"Canto Do Buriti_3",93,"Canto Do Buriti",4236.55979260193,"Rúbia Duarte",14.5796305464734,4.81312692415379,3,0,1,47.9840473309127
"553",553,553,1,1,1,"Anísio De Abreu_1",2,"Anísio De Abreu",3732.89859734518,"Pitágoras Aragão",18.571854286462,6.65894605774353,2,1,0,82.4990892480975
"554",554,554,0,0,4,"Canto Do Buriti_1",88,"Canto Do Buriti",4236.55979260193,"Carlene Pereira",21.2832587573139,7.00057268058296,1,0,0,46.0438465754968
"555",555,555,1,1,10,"Guaribas_3",14,"Guaribas",4178.51090409028,"Edilaine Gomes",21.3317437820798,5.0149735580078,3,0,1,47.0850474575488
"556",556,556,1,0,8,"Dom Inocêncio_4",126,"Dom Inocêncio",4110.47192881985,"Lucineri da Rocha",20.1158380102473,6.89243675113251,1,0,0,49.1570948630506
"557",557,557,0,0,4,"Canto Do Buriti_2",91,"Canto Do Buriti",4236.55979260193,"Soraia Rodrigues",15.4236789332356,8.48047378158709,2,1,0,63.9526310857527
"558",558,558,1,0,1,"Anísio De Abreu_1",1,"Anísio De Abreu",3732.89859734518,"Amélia Fogaça",15.7970665669098,6.65894605774353,1,0,0,43.0264637392923
"559",559,559,1,0,13,"São Braz Do Piauí_3",37,"São Braz Do Piauí",3937.90914067858,"Aurelino das Neves",17.9500866231975,4.81469205380835,1,0,0,58.6821094649712
"560",560,560,1,1,15,"São Raimundo Nonato_2",51,"São Raimundo Nonato",5793.1325150633,"Porfírio Melo",20.4050699473931,5.06312854490574,1,0,0,62.9162119765056
"561",561,561,0,0,12,"Pajeú Do Piauí_2",28,"Pajeú Do Piauí",3905.61081179791,"Dioclécia Ramos",12.5623620734289,1.52640838862332,2,1,0,72.4541201272943
"562",562,562,0,0,16,"Tamboril Do Piauí_4",62,"Tamboril Do Piauí",4790.74232599722,"Osnilda das Neves",6.33863085283311,4.62526456794013,1,0,0,28.4286698025479
"563",563,563,1,0,8,"Dom Inocêncio_3",125,"Dom Inocêncio",4110.47192881985,"Cristofe das Neves",13.478364802098,5.39694677603193,3,0,1,62.7848435102716
"564",564,564,0,1,9,"Fartura Do Piauí_2",131,"Fartura Do Piauí",4776.25290722364,"Marinei Fogaça",15.9602122449807,3.05600120553119,3,0,1,64.4732796192385
"565",565,565,1,0,11,"Jurema_2",20,"Jurema",2736.02521851292,"Zelaci Pereira",14.5253106958483,3.44993278272548,2,1,0,84.3693838989494
"566",566,566,0,0,9,"Fartura Do Piauí_2",131,"Fartura Do Piauí",4776.25290722364,"Marinei Fogaça",15.9602122449807,3.05600120553119,2,1,0,50.6034364402095
"567",567,567,0,0,1,"Anísio De Abreu_2",4,"Anísio De Abreu",3732.89859734518,"Orestes Almeida",10.7226484829027,6.10256133803298,1,0,0,73.6786440186945
"568",568,568,0,1,14,"São Lourenço Do Piauí_4",48,"São Lourenço Do Piauí",4633.46923739916,"Inessa Nogueira",17.1809415697227,3.86409683432657,3,0,1,75.472464711422
"569",569,569,1,0,1,"Anísio De Abreu_3",5,"Anísio De Abreu",3732.89859734518,"Reis Jesus",15.4509366843661,2.16808499275934,2,1,0,79.9655215781554
"570",570,570,0,1,14,"São Lourenço Do Piauí_2",44,"São Lourenço Do Piauí",4633.46923739916,"Dália Oliveira",8.8767857472445,6.5933949696698,1,0,0,65.5282637236138
"571",571,571,1,0,16,"Tamboril Do Piauí_2",58,"Tamboril Do Piauí",4790.74232599722,"Quim Mendes",16.511259855382,5.85686704600383,1,0,0,51.8658069980553
"572",572,572,1,1,4,"Canto Do Buriti_4",95,"Canto Do Buriti",4236.55979260193,"Santelmo da Mota",12.0816431033349,3.1287559622999,2,1,0,57.2595737626503
"573",573,573,1,0,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,3,0,1,66.3406751567568
"574",574,574,0,0,16,"Tamboril Do Piauí_4",62,"Tamboril Do Piauí",4790.74232599722,"Osnilda das Neves",6.33863085283311,4.62526456794013,3,0,1,60.2675225998363
"575",575,575,1,1,14,"São Lourenço Do Piauí_1",42,"São Lourenço Do Piauí",4633.46923739916,"Martino da Cunha",22.9467388290843,2.85075163420226,2,1,0,85.4735613863975
"576",576,576,0,0,3,"Brejo Do Piauí_4",86,"Brejo Do Piauí",3422.31586763709,"Junilvana Lima",9.21110629839347,6.16904372214133,1,0,0,55.3129847953088
"577",577,577,1,0,3,"Brejo Do Piauí_3",84,"Brejo Do Piauí",3422.31586763709,"Everalda da Conceição",8.0770594291796,5.90653672949772,3,0,1,40.2234944206048
"578",578,578,0,1,9,"Fartura Do Piauí_4",134,"Fartura Do Piauí",4776.25290722364,"Jacira da Luz",21.0770768762954,7.04881362834772,3,0,1,66.7059700831035
"579",579,579,0,0,12,"Pajeú Do Piauí_3",30,"Pajeú Do Piauí",3905.61081179791,"Falco Melo",9.52770619375987,1.93848008258541,1,0,0,58.846683275066
"580",580,580,0,0,1,"Anísio De Abreu_2",3,"Anísio De Abreu",3732.89859734518,"Felisberto da Costa",15.6474668624735,6.10256133803298,3,0,1,64.0021888764192
"581",581,581,0,0,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,3,0,1,63.3088633532466
"582",582,582,1,1,1,"Anísio De Abreu_1",1,"Anísio De Abreu",3732.89859734518,"Amélia Fogaça",15.7970665669098,6.65894605774353,2,1,0,77.7145174083137
"583",583,583,1,0,17,"Várzea Branca_3",69,"Várzea Branca",5149.20657941617,"Denis Oliveira",12.8308723152425,8.56625305223999,2,1,0,68.1059997199599
"584",584,584,1,1,11,"Jurema_1",17,"Jurema",2736.02521851292,"Judas da Luz",15.0209166187839,8.06832217997777,3,0,1,58.6106254663037
"585",585,585,1,0,8,"Dom Inocêncio_4",126,"Dom Inocêncio",4110.47192881985,"Lucineri da Rocha",20.1158380102473,6.89243675113251,2,1,0,52.2867137233478
"586",586,586,0,1,12,"Pajeú Do Piauí_2",28,"Pajeú Do Piauí",3905.61081179791,"Dioclécia Ramos",12.5623620734289,1.52640838862332,2,1,0,62.1985112336895
"587",587,587,0,1,1,"Anísio De Abreu_4",8,"Anísio De Abreu",3732.89859734518,"Leidemere Pinto",17.6868228932002,5.23468134668299,2,1,0,78.9245845838357
"588",588,588,0,1,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,1,0,0,61.1407098996433
"589",589,589,1,0,11,"Jurema_3",22,"Jurema",2736.02521851292,"Lutero Fernandes",16.1002196103384,3.08827241110571,3,0,1,63.585170006158
"590",590,590,1,1,16,"Tamboril Do Piauí_1",57,"Tamboril Do Piauí",4790.74232599722,"Rosimere Pereira",15.4425008505274,4.21458534344643,1,0,0,63.5728766695267
"591",591,591,0,1,4,"Canto Do Buriti_4",94,"Canto Do Buriti",4236.55979260193,"Teodomiro Moreira",28.3224673547978,3.1287559622999,1,0,0,62.4466741364026
"592",592,592,1,0,4,"Canto Do Buriti_4",94,"Canto Do Buriti",4236.55979260193,"Teodomiro Moreira",28.3224673547978,3.1287559622999,2,1,0,61.3001619316262
"593",593,593,0,1,2,"Bonfim Do Piauí_3",76,"Bonfim Do Piauí",5704.73948948163,"Karen Castro",14.4258204989074,1.31599744993037,3,0,1,74.5963345336723
"594",594,594,1,1,11,"Jurema_2",20,"Jurema",2736.02521851292,"Zelaci Pereira",14.5253106958483,3.44993278272548,2,1,0,48.0380316547143
"595",595,595,1,1,11,"Jurema_1",17,"Jurema",2736.02521851292,"Judas da Luz",15.0209166187839,8.06832217997777,3,0,1,62.8900366023459
"596",596,596,0,1,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,1,0,0,54.1749015449808
"597",597,597,1,0,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,3,0,1,49.6442946270545
"598",598,598,1,1,11,"Jurema_4",24,"Jurema",2736.02521851292,"Cauani Caldeira",13.9911725928001,5.44270892261543,1,0,0,64.5213324269114
"599",599,599,1,0,8,"Dom Inocêncio_2",123,"Dom Inocêncio",4110.47192881985,"Torcato Lopes",12.9997227037483,6.28903496023608,3,0,1,67.2963796027222
"600",600,600,1,0,9,"Fartura Do Piauí_1",128,"Fartura Do Piauí",4776.25290722364,"Regina da Mota",13.8508804625565,4.38004030973914,2,1,0,73.4382600386528
"601",601,601,0,1,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,3,0,1,80.0620048613685
"602",602,602,0,1,11,"Jurema_2",19,"Jurema",2736.02521851292,"Josiane Sales",14.6680630638913,3.44993278272548,3,0,1,47.8457911098508
"603",603,603,1,0,11,"Jurema_4",24,"Jurema",2736.02521851292,"Cauani Caldeira",13.9911725928001,5.44270892261543,3,0,1,34.863422634502
"604",604,604,1,1,12,"Pajeú Do Piauí_3",30,"Pajeú Do Piauí",3905.61081179791,"Falco Melo",9.52770619375987,1.93848008258541,1,0,0,64.0754714585017
"605",605,605,0,0,11,"Jurema_1",17,"Jurema",2736.02521851292,"Judas da Luz",15.0209166187839,8.06832217997777,3,0,1,74.6463141466484
"606",606,606,0,1,8,"Dom Inocêncio_2",123,"Dom Inocêncio",4110.47192881985,"Torcato Lopes",12.9997227037483,6.28903496023608,1,0,0,46.9531435282725
"607",607,607,0,0,10,"Guaribas_4",16,"Guaribas",4178.51090409028,"Hermelinda Nascimento",22.0386679623253,6.10325091166179,1,0,0,44.5863491285428
"608",608,608,0,1,8,"Dom Inocêncio_2",122,"Dom Inocêncio",4110.47192881985,"Gladimira Ferreira",17.0421781410223,6.28903496023608,2,1,0,65.2949853355101
"609",609,609,0,0,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,2,1,0,68.9588505645489
"610",610,610,0,1,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,3,0,1,58.2649197272214
"611",611,611,1,0,12,"Pajeú Do Piauí_2",28,"Pajeú Do Piauí",3905.61081179791,"Dioclécia Ramos",12.5623620734289,1.52640838862332,1,0,0,39.5083576664746
"612",612,612,1,1,7,"Dirceu Arcoverde_1",113,"Dirceu Arcoverde",5229.34802253056,"Estéfani da Paz",9.98113322070371,7.99711333599123,2,1,0,97.8620206059115
"613",613,613,0,1,9,"Fartura Do Piauí_1",129,"Fartura Do Piauí",4776.25290722364,"Ludovino Almeida",19.1879825008878,4.38004030973914,1,0,0,54.7305207368129
"614",614,614,0,1,11,"Jurema_1",17,"Jurema",2736.02521851292,"Judas da Luz",15.0209166187839,8.06832217997777,1,0,0,62.3394271291666
"615",615,615,0,0,14,"São Lourenço Do Piauí_2",43,"São Lourenço Do Piauí",4633.46923739916,"Sandrino Lopes",22.2772514433172,6.5933949696698,3,0,1,60.8235337580014
"616",616,616,0,0,6,"Coronel José Dias_4",110,"Coronel José Dias",3999.82445163763,"Aldo Araújo",7.99981365137184,3.7293486817235,2,1,0,58.7427379237131
"617",617,617,1,0,6,"Coronel José Dias_1",105,"Coronel José Dias",3999.82445163763,"Antonino Dias",9.08330224296365,3.15495059127743,1,0,0,51.4691054646383
"618",618,618,1,1,12,"Pajeú Do Piauí_2",28,"Pajeú Do Piauí",3905.61081179791,"Dioclécia Ramos",12.5623620734289,1.52640838862332,1,0,0,59.276161712175
"619",619,619,1,1,1,"Anísio De Abreu_4",7,"Anísio De Abreu",3732.89859734518,"Zenira Castro",17.356765024678,5.23468134668299,2,1,0,76.2703413975202
"620",620,620,1,1,11,"Jurema_3",22,"Jurema",2736.02521851292,"Lutero Fernandes",16.1002196103384,3.08827241110571,3,0,1,53.5914770566251
"621",621,621,0,1,11,"Jurema_1",17,"Jurema",2736.02521851292,"Judas da Luz",15.0209166187839,8.06832217997777,1,0,0,57.3080621138074
"622",622,622,0,0,3,"Brejo Do Piauí_4",86,"Brejo Do Piauí",3422.31586763709,"Junilvana Lima",9.21110629839347,6.16904372214133,3,0,1,56.343101467181
"623",623,623,1,0,1,"Anísio De Abreu_3",6,"Anísio De Abreu",3732.89859734518,"Ferrer Farias",12.9344655500163,2.16808499275934,3,0,1,43.2204966579122
"624",624,624,1,1,16,"Tamboril Do Piauí_3",61,"Tamboril Do Piauí",4790.74232599722,"Cid Martins",24.5073555698728,6.24021833784871,1,0,0,73.682862845258
"625",625,625,1,1,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,1,0,0,61.0188706186586
"626",626,626,1,0,1,"Anísio De Abreu_3",5,"Anísio De Abreu",3732.89859734518,"Reis Jesus",15.4509366843661,2.16808499275934,2,1,0,72.7771360702485
"627",627,627,0,0,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,3,0,1,41.3826611896413
"628",628,628,0,1,6,"Coronel José Dias_2",107,"Coronel José Dias",3999.82445163763,"Abrão da Luz",11.078332136317,4.14461206831652,3,0,1,44.2712337872856
"629",629,629,1,1,12,"Pajeú Do Piauí_3",29,"Pajeú Do Piauí",3905.61081179791,"Armelim Oliveira",17.3304408763364,1.93848008258541,1,0,0,49.563837009205
"630",630,630,1,1,5,"Caracol_4",103,"Caracol",3785.55929827932,"Herculano Martins",12.5591762246254,3.74539232952649,1,0,0,60.3873478804877
"631",631,631,1,1,4,"Canto Do Buriti_3",93,"Canto Do Buriti",4236.55979260193,"Rúbia Duarte",14.5796305464734,4.81312692415379,1,0,0,64.2201982930683
"632",632,632,1,1,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,2,1,0,80.8790101556122
"633",633,633,1,0,4,"Canto Do Buriti_1",88,"Canto Do Buriti",4236.55979260193,"Carlene Pereira",21.2832587573139,7.00057268058296,3,0,1,45.1250275962345
"634",634,634,1,0,7,"Dirceu Arcoverde_1",113,"Dirceu Arcoverde",5229.34802253056,"Estéfani da Paz",9.98113322070371,7.99711333599123,1,0,0,69.5818101101533
"635",635,635,1,0,16,"Tamboril Do Piauí_3",61,"Tamboril Do Piauí",4790.74232599722,"Cid Martins",24.5073555698728,6.24021833784871,1,0,0,50.6037273269284
"636",636,636,1,1,17,"Várzea Branca_1",64,"Várzea Branca",5149.20657941617,"Claudine Castro",17.7442402753488,4.77254351612335,1,0,0,50.0691778878572
"637",637,637,0,1,17,"Várzea Branca_2",66,"Várzea Branca",5149.20657941617,"Aquino Silveira",5.37366472904942,5.13032284431646,2,1,0,85.366525091343
"638",638,638,1,1,8,"Dom Inocêncio_4",127,"Dom Inocêncio",4110.47192881985,"Aramis Castro",14.9619007815093,6.89243675113251,3,0,1,69.8695133727763
"639",639,639,1,1,11,"Jurema_3",22,"Jurema",2736.02521851292,"Lutero Fernandes",16.1002196103384,3.08827241110571,2,1,0,78.3454424684491
"640",640,640,0,0,17,"Várzea Branca_2",66,"Várzea Branca",5149.20657941617,"Aquino Silveira",5.37366472904942,5.13032284431646,1,0,0,64.4236967690735
"641",641,641,1,1,12,"Pajeú Do Piauí_4",32,"Pajeú Do Piauí",3905.61081179791,"Genésio Cavalcanti",16.4415810076643,3.66021920480037,3,0,1,79.1013773275645
"642",642,642,1,1,14,"São Lourenço Do Piauí_1",42,"São Lourenço Do Piauí",4633.46923739916,"Martino da Cunha",22.9467388290843,2.85075163420226,3,0,1,54.5507002212851
"643",643,643,1,0,4,"Canto Do Buriti_3",93,"Canto Do Buriti",4236.55979260193,"Rúbia Duarte",14.5796305464734,4.81312692415379,1,0,0,59.3023980541442
"644",644,644,0,1,8,"Dom Inocêncio_1",120,"Dom Inocêncio",4110.47192881985,"Verdi da Cunha",13.4364360685505,2.9862234051959,3,0,1,62.8338670687499
"645",645,645,0,1,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,3,0,1,40.8620931569471
"646",646,646,0,1,5,"Caracol_1",96,"Caracol",3785.55929827932,"Luciane Barbosa",14.4444276240859,1.72171104969468,2,1,0,73.2609612846641
